4037	0.004989267502499286
2625	0.004070535050564411
6634	0.0037261606566177836
15	0.0030983201054967115
2398	0.0028149269710186875
2328	0.0025752685483611433
2470	0.0025435497071087144
3089	0.0024706916979130703
6946	0.0023736645363846296
3352	0.0023630920576154335
5412	0.0023452885687513165
4191	0.0022922343237360542
7632	0.0022669196836236313
7553	0.0021809973239990386
737	0.002143827076727219
1297	0.002136097146944484
3456	0.0021100827158282006
2237	0.0021062131151581235
5254	0.0020782291638185893
6832	0.0020708169902558834
2066	0.001999589740554574
4712	0.0019038728975277128
762	0.0018815137109828037
7092	0.001878313120806457
1186	0.0018647036140238195
4310	0.0018579581248575837
6774	0.0017767082006321397
7620	0.0017635938798270317
2958	0.001729776549622677
4335	0.001684414229743777
993	0.0016512569587630618
4828	0.0016462770020401923
3537	0.0016429631229482639
4875	0.0016392696662227465
6006	0.001631656680883018
2657	0.001623524697788449
271	0.0016231987893020744
665	0.0016130598252504882
1549	0.0016106892875898773
4735	0.0015914357269732917
4256	0.0015857379677774383
3238	0.0015204842910641336
5484	0.0014853963374061093
825	0.0014846352958972266
3498	0.0014842619180146456
2565	0.001481524080321393
4261	0.0014698491455964987
3568	0.0014507390995654418
5123	0.0014492616614913748
2654	0.0014349592634200084
3084	0.0014309821732943469
2485	0.001404814670204334
5079	0.0013993546947019058
6784	0.0013984709317965017
5404	0.0013824737782020594
2535	0.0013823659179805583
2871	0.0013804147841708857
5543	0.0013598557902288909
6334	0.001354744550414769
5459	0.0013440552680058825
3897	0.001343553362174777
28	0.001340201457770301
8042	0.0013166545599290014
4400	0.0013061791372567745
1842	0.0012973519333961449
2859	0.0012928853953128028
6059	0.0012879703506423039
3562	0.0012866937574215833
4600	0.0012818852672108977
2746	0.0012778888224302283
3334	0.001277668434273701
2576	0.0012775156634208108
3034	0.0012733499431068092
5226	0.001267838001568107
7809	0.0012614704331287902
2651	0.0012415916911278813
5022	0.0012311483128616164
3321	0.0011946655586243336
1633	0.001183685509919516
5563	0.0011825562272283264
4099	0.0011769248519012676
1211	0.0011719444007845976
1754	0.0011615943706051375
3459	0.001158732811279429
8293	0.0011532755270128208
4040	0.0011514231148540932
4666	0.0011475395887769737
1726	0.001142045958543398
4981	0.0011417993203920456
7961	0.00114049836733568
4531	0.001135834379431961
2516	0.0011336199050157182
6124	0.00113154351446188
6330	0.0011262934705949146
5605	0.0011223384956825897
3962	0.0011182213991911111
3005	0.0011099354324711156
7890	0.0011091893183377112
86	0.0011029813205002954
7214	0.0010995292373525793
